SKU,PO_Qty_Australia_Market,PO_Qty_Canada_Market,PO_Qty_Europe_Market,PO_Qty_US_Market,PO_Qty_Unallocated_PO,STPO_Qty_Australia_Market,STPO_Qty_Canada_Market,STPO_Qty_Europe_Market,STPO_Qty_US_Market,STPO_Qty_Unallocated_PO,STPO_Qty_STPO_Unlinked_To_Market,Effective_ETA_Australia_Market,Effective_ETA_Canada_Market,Effective_ETA_Europe_Market,Effective_ETA_US_Market,Effective_ETA_Unallocated_PO,Effective_ETA_STPO_Unlinked_To_Market,Total_STPO_InTransit_Global,Total_Inventory_Global,Total_Purchased_PO_Qty_Global,Incoming_Total_Qty_Global,Total_Ordered_Sales_Qty_Global,Inv_AGUS011,Inv_ALCA021,Inv_ANAU003,Inv_AUCN,Inv_EMCA001,Inv_EMCA003,Inv_EMCA006,Inv_FFCN,Inv_JDCATOR5,Inv_JDCAYVR2,Inv_JDUSCA4,Inv_JDUSHOU1,Inv_JDUSNJ4,Inv_NLAU001,Inv_NLAU002,Inv_Pierre_Claude_CA,Inv_Pierre_Claude_US,Inv_SKUS004,Inv_SKUS014,Inv_SKUS027,Inv_SWUS005,Inv_SWUS013,Inv_valencia_na_US
13-000014-A04,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,17,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0
13-000014-A22,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,41,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000020-A03,0,15,0,0,0,0,0,0,0,0,0,,2025-05-09,,,,,0,8,15,15,0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000020-A03-UK,0,0,0,0,5,0,0,0,0,0,0,,,,,2025-01-30,,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000021-A03,0,18,0,0,0,0,0,0,0,0,0,,2025-05-09,,,,,0,13,18,18,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0
13-000021-A03-UK,0,0,0,0,5,0,0,0,0,0,0,,,,,2025-01-30,,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000029-A09,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,14,0,0,0,0,0,0,0,0,0,9,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000030-A09,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000031-A01,0,8,0,0,0,0,0,0,0,0,0,,2025-05-14,,,,,0,1,8,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000031-A01-AU,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000032-A10,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,0
13-000036-A10,0,5,0,5,0,0,0,0,0,0,0,,2025-03-14,,2025-03-14,,,0,8,10,10,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
13-000036-A33-UK,0,0,0,0,4,0,0,0,0,0,0,,,,,2025-05-24,,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000040-A10,0,0,0,5,0,0,0,0,0,0,0,,,,2025-03-14,,,0,6,5,5,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0
13-000044-A10,0,0,0,5,0,0,0,0,0,0,0,,,,2025-03-14,,,0,5,5,5,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0
13-000048-A06,0,0,0,4,0,0,0,0,0,0,0,,,,2024-07-01,,,0,9,4,4,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0
13-000048-A10,0,10,0,0,0,0,0,0,0,0,0,,2024-05-07,,,,,0,41,10,10,0,0,0,0,0,0,16,0,0,10,7,8,0,0,0,0,0,0,0,0,0,0,0,0
13-000049-A06,0,30,0,44,0,0,0,0,0,0,0,,2024-06-27,,2024-10-28,,,0,30,74,74,0,0,0,0,0,0,0,0,0,10,0,15,0,5,0,0,0,0,0,0,0,0,0,0
13-000049-A10,0,20,0,56,0,0,0,0,0,0,0,,2024-05-07,,2025-01-11,,,0,85,76,76,0,0,0,0,0,0,12,0,13,9,0,47,0,4,0,0,0,0,0,0,0,0,0,0
13-000053-A10,0,6,0,0,0,0,0,0,0,0,0,,2025-05-15,,,,,0,1,6,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000056-A04,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,12,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
13-000061-A09,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000062-A09,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
13-000063-A04,0,0,0,0,0,0,0,0,0,0,4,,,,,,2025-05-08,4,84,0,4,0,0,5,0,0,0,0,0,4,64,0,0,0,5,2,0,4,0,0,0,0,0,0,0
13-000064-A11,0,0,0,0,0,0,0,0,0,0,6,,,,,,"2025-05-02, 2025-05-16",6,9,0,6,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0
13-000069-A12,0,0,0,0,0,0,0,0,0,0,2,,,,,,2025-05-08,2,7,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000069B2-A12,0,0,0,0,0,0,0,0,0,0,2,,,,,,2025-05-08,2,7,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000070-A04,0,0,0,0,5,0,0,0,0,0,0,,,,,2025-04-14,,0,25,5,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0
13-000070-A04-UK,0,0,0,0,20,0,0,0,0,0,0,,,,,2025-06-03,,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000070-A22,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,33,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13-000072-A04,0,40,0,0,10,0,0,0,0,0,0,,2024-10-21,,,2025-04-14,,0,8,50,50,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0
13-000072-A04-UK,0,0,0,0,20,0,0,0,0,0,0,,,,,2025-06-03,,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000073-A04,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0
13-000074-A04,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
13-000079-A09,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000084-A09,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000093-A14,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,9,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0
13-000103-A09,0,0,0,0,0,0,0,0,0,0,2,,,,,,2025-05-16,2,30,0,2,0,0,0,0,0,0,20,0,0,0,6,2,0,0,0,0,0,0,0,0,0,2,0,0
13-000104-A06,0,5,0,0,0,0,0,0,0,0,0,,2025-03-14,,,,,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000104-A10,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0
13-000105-A06,0,5,0,0,0,0,0,0,0,0,0,,2025-03-14,,,,,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000105-A10,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000111-A15,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,17,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,4,5,0,0,0,0,0,0
13-000112-A15,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
13-000113-A15,0,0,0,0,0,0,0,0,0,0,4,,,,,,2025-05-02,4,29,0,4,0,0,0,0,0,0,0,1,0,22,0,0,0,6,0,0,0,0,0,0,0,0,0,0
13-000121-A10,0,0,0,0,0,0,0,0,0,0,3,,,,,,2025-05-02,3,9,0,3,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0
13-000122-A10,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,9,0,0,0,0,0,0
13-000127-A06,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000130-A09,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000171-A04,0,0,0,0,0,0,0,0,0,0,11,,,,,,"2025-05-02, 2025-05-16",11,39,0,11,0,0,0,0,0,0,0,0,0,0,27,7,0,0,0,0,0,0,0,0,0,5,0,0
13-000172-A04,0,0,0,0,0,0,0,0,0,0,4,,,,,,2025-05-02,4,23,0,4,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,0,5,0,0,0,0,0,0,0
13-000174-A04,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,24,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,5,0,0,0,0,0,0,0,0,0,0
13-000181-A06,0,4,0,0,0,0,0,0,0,0,0,,2025-05-14,,,,,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000197-A04,0,0,0,0,0,0,0,0,0,0,3,,,,,,2025-05-16,3,4,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000198-A15,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,12,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
13-000199-A15,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,11,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
13-000207-A15,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
13-000208-A15,0,0,0,0,0,0,0,0,0,0,3,,,,,,2025-05-16,3,14,0,3,0,0,0,0,0,0,0,0,0,5,6,1,0,2,0,0,0,0,0,0,0,0,0,0
13-000210-A06,0,0,0,10,0,0,0,0,0,0,0,,,,2024-08-14,,,0,1,10,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13-000210-A40,0,4,0,5,0,0,0,0,0,0,10,,2025-06-14,,2025-01-19,,2025-05-12,10,10,9,19,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
13-000211-A06,0,0,0,35,0,0,0,0,0,0,0,,,,2024-08-14,,,0,38,35,35,0,0,0,0,0,0,0,0,0,0,0,7,0,11,0,0,0,20,0,0,0,0,0,0
13-000211-A40,0,4,0,5,0,0,0,0,0,0,10,,2025-06-14,,2025-01-19,,2025-05-12,10,10,9,19,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
13-000244-A09,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000245-A11,0,0,0,0,1,0,0,0,0,0,0,,,,,2025-04-15,,0,48,1,1,0,0,0,0,16,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000258-A13,0,8,0,0,0,0,0,0,0,0,1,,2025-06-03,,,,2025-05-02,1,1,8,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13-000259-A13,0,5,0,0,0,0,0,0,0,0,0,,2025-06-03,,,,,0,1,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000261-A01,0,5,0,0,0,0,0,0,0,0,0,,2025-05-14,,,,,0,7,5,5,0,0,0,0,0,0,0,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13-000262-A01,0,9,0,0,0,0,0,0,0,0,0,,2025-05-14,,,,,0,13,9,9,0,0,0,0,0,0,0,0,8,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0
13-000263-A01,0,8,0,0,0,0,0,0,0,0,0,,2025-04-21,,,,,0,15,8,8,0,0,0,0,0,0,0,1,8,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0
13-000265-A16,0,0,0,0,0,0,0,0,0,0,2,,,,,,2025-05-16,2,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000266-A16,0,0,0,0,0,0,0,0,0,0,2,,,,,,2025-05-16,2,6,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000268-A01,0,5,0,0,0,0,0,0,0,0,0,,2024-08-24,,,,,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000268-A04,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13-000277-A06,0,0,0,10,0,0,0,0,0,0,0,,,,2024-08-14,,,0,9,10,10,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
13-000286-A24,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000298-A04,0,5,0,0,0,0,0,0,0,0,0,,2024-10-29,,,,,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000303-A26,0,15,0,0,0,0,0,0,0,0,0,,2025-04-21,,,,,0,1,15,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000304-A26,0,10,0,0,0,0,0,0,0,0,0,,2025-04-21,,,,,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000371-A33,0,30,0,0,0,0,0,0,0,0,0,,2025-05-04,,,,,0,30,30,30,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000371-A34,0,30,0,0,0,0,0,0,0,0,0,,2025-01-24,,,,,0,51,30,30,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000372-A34,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000373-A34,0,6,0,0,0,0,0,0,0,0,0,,2025-01-24,,,,,0,3,6,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000374-A33,0,10,0,0,0,0,0,0,0,0,0,,2025-05-04,,,,,0,10,10,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000374-A34,0,5,0,0,0,0,0,0,0,0,0,,2025-01-24,,,,,0,24,5,5,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000375-A34,0,5,0,0,0,0,0,0,0,0,0,,2025-01-24,,,,,0,1,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000376-A34,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000377-A35,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000393-A01,0,4,0,0,0,0,0,0,0,0,0,,2025-04-21,,,,,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000394-A01,0,4,0,0,0,0,0,0,0,0,0,,2025-04-21,,,,,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000400-A26,0,55,0,0,0,0,0,0,0,0,0,,2025-04-21,,,,,0,5,55,55,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0
13-000408DA-A01,0,17,0,0,0,0,0,0,0,0,0,,2025-06-29,,,,,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000408DA-A01-UK,0,0,0,0,2,0,0,0,0,0,0,,,,,2025-06-03,,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000408LA-A01,0,45,0,0,0,0,0,0,0,0,0,,2025-06-29,,,,,0,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000408LA-A01-UK,0,0,0,0,4,0,0,0,0,0,0,,,,,2025-06-03,,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000408RA-A01,0,44,0,0,0,0,0,0,0,0,0,,2025-06-29,,,,,0,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000408RA-A01-UK,0,0,0,0,4,0,0,0,0,0,0,,,,,2025-06-03,,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000409-A33,0,65,0,0,0,0,0,0,0,0,0,,2025-06-03,,,,,0,0,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000410-A33,0,118,0,0,0,0,0,0,0,0,0,,2025-06-03,,,,,0,0,118,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000415-A06,0,46,0,0,0,0,0,0,0,0,0,,2025-05-14,,,,,0,32,46,46,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000415-A13,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000416-A06,0,30,0,0,0,0,0,0,0,0,0,,2025-03-01,,,,,0,21,30,30,0,0,0,0,0,0,0,0,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000417-A06,0,20,0,0,0,0,0,0,0,0,0,,2024-10-28,,,,,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000417-A13,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000430-A06,0,6,0,2,0,0,0,0,0,0,0,,2025-05-14,,2024-11-25,,,0,4,8,8,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
13-000430-A06-UK,0,0,0,0,3,0,0,0,0,0,0,,,,,2025-02-14,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000431-A06,0,7,0,4,0,0,0,0,0,0,0,,2025-05-14,,2025-06-03,,,0,2,11,11,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
13-000431-A06-UK,0,0,0,0,3,0,0,0,0,0,0,,,,,2025-02-14,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000444-A38,0,36,0,0,0,0,0,0,0,0,0,,2025-06-03,,,,,0,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000453-A13,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000455-A01,0,2,0,0,0,0,0,0,0,0,0,,2025-04-21,,,,,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000456-A01,0,2,0,0,0,0,0,0,0,0,0,,2025-02-03,,,,,0,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000487-A13,0,9,0,0,0,0,0,0,0,0,0,,2025-06-03,,,,,0,7,9,9,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000488-A13,0,15,0,0,0,0,0,0,0,0,0,,2025-06-03,,,,,0,13,15,15,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000501-A13,0,22,0,0,0,0,0,0,0,0,0,,2025-06-03,,,,,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000505-A13,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000506-A13,0,18,0,0,0,0,0,0,0,0,0,,2025-06-03,,,,,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000509-A06,0,11,0,0,0,0,0,0,0,0,0,,2025-06-03,,,,,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000518-A33,0,22,0,10,0,0,0,0,0,0,0,,2025-06-08,,2025-04-14,,,0,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000519-A33,0,28,0,0,0,0,0,0,0,0,0,,2025-06-08,,,,,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000519-A33-UK,0,0,0,0,2,0,0,0,0,0,0,,,,,2025-05-24,,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000520-A33,0,8,0,2,0,0,0,0,0,0,0,,2025-06-08,,2025-05-03,,,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-000524-A06,0,0,0,15,0,0,0,0,0,0,0,,,,2025-06-03,,,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-CU0002-A06,0,1,0,0,0,0,0,0,0,0,0,,2024-10-28,,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301-LN04ST-CN5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
1303-LN04ST-CN5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
14-000087-A04,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-000275-A01,0,1,0,0,0,0,0,0,0,0,0,,2025-05-14,,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-000275B2-A01,0,1,0,0,0,0,0,0,0,0,0,,2025-05-14,,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-000312-A20,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14-000321-A29,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0
14-000336-A31,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-000336B2-A31,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-000391-A37,0,10,0,0,0,0,0,0,0,0,0,,2025-04-14,,,,,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-000424-A20,0,5,0,0,0,0,0,0,0,0,0,,2024-10-21,,,,,0,5,5,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-000425-A20,0,5,0,0,0,0,0,0,0,0,0,,2024-10-21,,,,,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-000425B2-A20,0,5,0,0,0,0,0,0,0,0,0,,2024-10-21,,,,,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-001391-A37,0,11,0,0,0,0,0,0,0,0,0,,2025-06-03,,,,,0,4,11,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
